family,stage_hint,behavior_stage,actual_offset_s,target_offset_s,rep,run,snap_name,snap_dir,pslist_count,pslist_unique_names,pslist_avg_threads,pslist_wow64_count,pslist_exited_count,pslist_ransom_procs,pslist_wannacry_procs,pslist_avg_children,pslist_max_children,pslist_parent_missing_count,psscan_count,hidden_process_count,cmdline_count,cmdline_with_args,cmdline_suspicious_count,cmdline_avg_length,cmdline_max_length,cmdline_unusual_dir_count,cmdline_script_tool_count,dlllist_total,dlllist_unique_dlls,dlllist_avg_per_process,dlllist_non_system,dlllist_avg_load_total_per_process,dlllist_max_load_total_per_process,dlllist_avg_max_loadcount_per_process,dlllist_unusual_path_pid_count,dlllist_unusual_path_hit_count,dlllist_crypto_pid_count,dlllist_crypto_hit_count,dlllist_crypto_dlls,ldrmodules_total,ldrmodules_not_in_load,ldrmodules_not_in_init,ldrmodules_not_in_mem,ldrmodules_hidden_count,ldrmodules_avg_per_process,ldrmodules_max_per_process,ldrmodules_suspicious_path_pid_count,ldrmodules_suspicious_path_hit_count,vad_total,vad_exec_count,vad_private_exec,vad_pid_count,vad_avg_regions_per_process,vad_max_regions_per_process,vad_avg_total_mem_per_process,vad_max_total_mem_per_process,vad_avg_max_region_size_per_process,vad_private_pid_count,vad_private_region_count,vad_rwx_pid_count,vad_rwx_region_count,malfind_count,malfind_mz_regions,malfind_rwx_region_count,malfind_private,malfind_private_exec,malfind_shellcode_regions,malfind_pid_count,malfind_avg_regions_per_process,malfind_max_regions_per_process,malfind_rwx_pid_count,handle_total,handle_avg_per_process,handle_file_count,handle_registry_count,handle_mutex_count,handle_process_count,handle_thread_count,handle_port_count,handle_event_count,handle_section_count,handle_semaphore_count,handle_timer_count,handle_desktop_count,handle_directory_count,handle_token_count,handle_file_ratio,handle_registry_ratio,handle_mutex_ratio,handle_encrypted_files,handle_wncryt_count,handle_eky_count,handle_fun_count,filescan_total,filescan_encrypted,filescan_ransom_notes,filescan_wncryt,filescan_fun,filescan_jigsaw_notes,svcscan_total,svcscan_running,svcscan_stopped,svcscan_security_stopped,priv_total_enabled,netstat_total,netstat_established,netstat_listening,netstat_unique_ips,netstat_outbound_count,netstat_established_ratio,netstat_outbound_ratio,vad_exec_ratio,vad_priv_exec_ratio,vad_rwx_ratio,vad_private_ratio,ldrmodules_suspicious_path_ratio,filescan_encrypted_ratio,cmdline_unusual_dir_ratio,dlllist_unusual_path_ratio,dlllist_crypto_ratio,malfind_rwx_ratio,signal_injection_score,signal_process_score,signal_benign_sep_score,signal_encryption_score,tier1_composite
Benign,0,0,120,120,3,14,Benign_T120_rep03_131141,/home/pthrower/Datasets/Benign_20260409_121408/T120_rep03,109,53,13.33,1,3,0,0,4.91,36,6,113,4,109,109,1,93.15,1037,5,0,3685,746,47.24,4364,84.67,1616.0,4.92,6,72,60,130,7,240,18,35,18,0,7.27,86,1,21,20689,6655,19,106,195.18,3211,0.0,0.0,0.0,105,9608,4,15,9,0,0,4,4,0,7,1.29,2,0,41014,466.07,1989,2764,731,948,2011,2081,10886,1284,2057,945,79,213,429,0.0485,0.0674,0.0178,0,0,0,0,5084,0,0,0,0,0,629,215,413,5,1126,44,4,28,2,14,0.0909,0.3182,0.3217,0.0009,0.0007,0.4644,0.0875,0.0,0.0459,0.0195,0.0353,0.0,0.2856,1.1272,0.5071,0.0,0.4407
Benign,0,0,120,120,4,19,Benign_T120_rep04_133229,/home/pthrower/Datasets/Benign_20260409_121408/T120_rep04,97,53,12.06,2,3,0,0,4.57,38,6,109,12,97,97,2,112.34,1123,9,0,4778,882,53.69,5322,297.19,1598.0,5.46,7,94,70,162,7,283,18,31,18,0,9.76,86,2,23,17779,5896,15,94,189.14,2347,0.0,0.0,0.0,93,7998,4,15,3,0,3,3,3,0,3,1.0,1,3,38972,469.54,1840,3190,684,892,1536,2043,10135,1128,1775,944,80,209,585,0.0472,0.0819,0.0176,0,0,0,0,6145,1,0,0,0,0,635,221,413,5,1115,40,0,28,1,10,0.0,0.25,0.3316,0.0008,0.0008,0.4499,0.0813,0.0002,0.0928,0.0197,0.0339,1.0,0.7359,1.0023,0.6264,0.0067,0.4755
Benign,0,0,120,120,5,24,Benign_T120_rep05_135351,/home/pthrower/Datasets/Benign_20260409_121408/T120_rep05,96,53,12.28,2,3,0,0,4.32,36,6,108,12,96,96,3,112.93,1123,8,1,4897,887,55.65,5339,303.4,1616.0,5.45,7,73,69,156,7,280,12,33,12,0,8.0,86,1,1,17162,5787,15,93,184.54,2409,0.0,0.0,0.0,92,7545,4,15,4,0,4,4,4,0,3,1.33,2,3,39792,485.27,1800,3340,687,883,1593,2093,10306,1242,1773,960,79,210,666,0.0452,0.0839,0.0173,0,0,0,0,5964,1,0,0,0,0,635,217,417,5,1128,40,0,28,1,10,0.0,0.25,0.3372,0.0009,0.0009,0.4396,0.0036,0.0002,0.0833,0.0149,0.0319,1.0,0.8755,1.0449,0.5995,0.0067,0.7625
Benign,0,0,120,120,6,29,Benign_T120_rep06_141511,/home/pthrower/Datasets/Benign_20260409_121408/T120_rep06,96,53,12.11,1,3,0,0,4.52,37,5,107,11,96,96,3,111.44,1123,9,1,4698,875,53.39,5230,298.52,1598.0,5.52,7,94,68,153,7,279,15,31,15,0,9.0,86,2,23,17680,5795,15,93,190.11,2441,0.0,0.0,0.0,92,8051,4,15,3,0,3,3,3,0,3,1.0,1,3,38367,467.89,1819,3095,673,883,1526,2013,10017,1110,1750,936,79,204,589,0.0474,0.0807,0.0175,0,0,0,0,6015,1,0,0,0,0,635,220,414,5,1129,40,0,28,1,10,0.0,0.25,0.3278,0.0008,0.0008,0.4554,0.0824,0.0002,0.0938,0.02,0.0326,1.0,0.8461,0.9916,0.5115,0.0067,0.4546
Benign,0,0,120,120,7,34,Benign_T120_rep07_143620,/home/pthrower/Datasets/Benign_20260409_121408/T120_rep07,115,59,12.97,1,3,0,0,4.75,37,6,118,3,115,115,1,67.77,985,7,0,3628,710,49.7,4147,288.3,1616.0,5.34,6,58,58,140,7,456,70,88,70,0,13.03,181,2,22,21539,6796,20,112,192.31,3409,0.0,0.0,0.0,111,10099,4,15,17,0,1,6,6,0,11,1.55,3,1,41103,451.68,2008,2805,737,986,2024,1999,11099,1267,2057,956,84,218,475,0.0489,0.0682,0.0179,0,0,0,0,5160,0,0,0,0,0,,,,,1203,44,4,28,2,14,0.0909,0.3182,0.3155,0.0009,0.0007,0.4689,0.0482,0.0,0.0609,0.016,0.0386,0.0588,0.3549,1.1339,0.6014,0.0,0.6294
Benign,0,0,120,120,8,39,Benign_T120_rep08_145827,/home/pthrower/Datasets/Benign_20260409_121408/T120_rep08,108,52,13.07,2,3,0,0,4.86,37,6,113,5,108,108,2,146.27,1123,9,0,3693,763,38.47,4271,223.2,1598.0,4.44,6,38,58,132,7,226,17,37,17,0,6.28,86,1,1,20468,6525,19,105,194.93,3281,0.0,0.0,0.0,104,9596,4,15,9,0,0,4,4,0,7,1.29,2,0,40031,460.13,1948,2909,778,931,1929,1962,10623,1234,2015,911,77,207,464,0.0487,0.0727,0.0194,0,0,0,0,5237,0,0,0,0,0,635,218,416,5,1124,44,4,28,2,14,0.0909,0.3182,0.3188,0.0009,0.0007,0.4688,0.0044,0.0,0.0833,0.0103,0.0357,0.0,0.3968,1.0876,0.6085,0.0,0.9537
Benign,0,0,120,120,9,44,Benign_T120_rep09_151936,/home/pthrower/Datasets/Benign_20260409_121408/T120_rep09,93,51,12.27,2,3,0,0,4.38,36,6,108,15,93,93,2,114.24,1123,9,0,4768,880,56.09,5211,307.22,1598.0,5.44,8,95,67,154,7,232,10,32,10,0,7.25,86,2,23,16693,5667,15,90,185.48,2280,0.0,0.0,0.0,89,7315,4,15,4,0,4,4,4,0,3,1.33,2,3,38701,489.89,1761,3235,682,865,1543,2033,10062,1197,1750,927,77,201,660,0.0455,0.0836,0.0176,0,0,0,0,5927,1,0,0,0,0,635,217,417,5,1078,40,0,28,1,10,0.0,0.25,0.3395,0.0009,0.0009,0.4382,0.0991,0.0002,0.0968,0.0199,0.0323,1.0,0.763,1.012,0.5855,0.0067,0.4631
Benign,0,0,120,120,10,49,Benign_T120_rep10_154055,/home/pthrower/Datasets/Benign_20260409_121408/T120_rep10,108,53,13.25,2,3,0,0,4.65,36,7,114,6,108,108,1,51.21,568,3,0,2939,687,51.56,3458,309.96,1598.0,5.58,4,57,45,106,7,147,20,36,20,0,4.9,85,2,2,21008,6581,20,105,200.08,3338,0.0,0.0,0.0,104,10000,4,15,10,0,0,5,5,0,7,1.43,3,0,37655,489.03,1867,2733,674,939,1860,1852,10046,1198,1935,829,71,189,507,0.0496,0.0726,0.0179,0,0,0,0,4976,0,0,0,0,0,617,214,402,5,1143,44,4,28,2,14,0.0909,0.3182,0.3133,0.001,0.0007,0.476,0.0136,0.0,0.0278,0.0194,0.0361,0.0,0.2866,1.0316,0.5448,0.0,0.3863
Benign,0,0,180,180,1,5,Benign_T180_rep01_123312,/home/pthrower/Datasets/Benign_20260409_121408/T180_rep01,91,49,12.22,1,3,0,0,4.74,37,5,109,18,91,91,2,114.97,1123,8,0,4637,889,55.87,5093,308.54,1604.0,5.42,7,73,66,149,7,47,4,14,4,0,3.36,18,2,2,16674,5494,14,88,189.48,2370,0.0,0.0,0.0,87,7516,3,14,2,0,2,2,2,0,2,1.0,1,2,38000,493.51,1773,3172,678,851,1517,1967,9919,1191,1711,913,75,196,662,0.0467,0.0835,0.0178,0,0,0,0,5962,1,0,0,0,0,635,219,415,5,1068,40,0,28,1,10,0.0,0.25,0.3295,0.0008,0.0008,0.4508,0.0426,0.0002,0.0879,0.0157,0.0321,1.0,0.6876,0.9992,0.4236,0.0067,0.7052
Benign,0,0,180,180,2,10,Benign_T180_rep02_125536,/home/pthrower/Datasets/Benign_20260409_121408/T180_rep02,107,52,12.63,2,3,0,0,4.82,36,7,112,5,107,107,1,90.64,985,4,0,4591,819,54.01,5240,-68.12,1622.0,5.65,6,69,74,183,7,54,5,17,5,0,2.57,18,1,1,20592,6490,19,104,198.0,3514,0.0,0.0,0.0,103,9748,3,14,9,0,1,6,6,0,7,1.29,3,1,41693,458.16,2056,3002,751,948,1945,2032,11041,1294,2067,959,82,223,448,0.0493,0.072,0.018,0,0,0,0,5163,0,0,0,0,0,635,216,418,5,1116,44,4,28,2,14,0.0909,0.3182,0.3152,0.0009,0.0007,0.4734,0.0185,0.0,0.0374,0.015,0.0399,0.1111,0.3267,1.1274,0.5385,0.0,0.7421
Benign,0,0,180,180,3,15,Benign_T180_rep03_131702,/home/pthrower/Datasets/Benign_20260409_121408/T180_rep03,110,54,13.03,1,3,0,0,4.74,37,6,114,4,110,110,1,58.05,429,3,0,3746,760,49.95,4402,299.61,1634.0,5.36,5,67,58,135,7,100,13,28,13,0,3.85,22,1,1,21175,6618,19,107,197.9,3534,0.0,0.0,0.0,106,10097,3,14,18,0,9,14,14,0,9,2.0,7,2,40969,455.21,2008,2820,756,951,1941,2066,10938,1179,2080,949,83,213,494,0.049,0.0688,0.0185,0,0,0,0,4944,0,0,0,0,0,,,,,1121,44,4,28,2,14,0.0909,0.3182,0.3125,0.0009,0.0007,0.4768,0.01,0.0,0.0273,0.0179,0.036,0.5,0.6724,1.0959,0.4626,0.0,0.5315
Benign,0,0,180,180,4,20,Benign_T180_rep04_133757,/home/pthrower/Datasets/Benign_20260409_121408/T180_rep04,93,50,12.57,2,3,0,0,4.38,37,6,111,18,93,93,2,114.8,1123,8,0,4619,863,54.34,5074,295.32,1634.0,5.44,7,73,66,147,7,132,19,33,19,0,6.6,29,2,2,17061,5668,14,90,189.57,2378,0.0,0.0,0.0,89,7630,3,14,2,0,2,2,2,0,2,1.0,1,2,39252,496.86,1798,3275,675,868,1602,2044,10219,1226,1749,944,77,204,658,0.0458,0.0834,0.0172,0,0,0,0,5993,1,0,0,0,0,635,219,415,5,1073,40,0,28,1,10,0.0,0.25,0.3322,0.0008,0.0008,0.4472,0.0152,0.0002,0.086,0.0158,0.0318,1.0,0.6945,1.036,0.5724,0.0067,0.7011
Benign,0,0,180,180,5,25,Benign_T180_rep05_135931,/home/pthrower/Datasets/Benign_20260409_121408/T180_rep05,94,51,12.15,1,3,0,0,4.43,37,5,109,15,94,94,3,112.36,1123,8,1,4611,866,53.62,5064,295.59,1616.0,5.44,8,75,67,144,7,133,15,29,15,0,6.65,29,2,2,17133,5643,14,91,188.27,2444,0.0,0.0,0.0,90,7740,3,14,3,0,3,3,3,0,2,1.5,2,2,38907,486.34,1806,3270,708,869,1557,2006,10108,1214,1751,926,77,203,662,0.0464,0.084,0.0182,0,0,0,0,5933,1,0,0,0,0,635,219,415,5,1119,40,0,28,1,10,0.0,0.25,0.3294,0.0008,0.0008,0.4518,0.015,0.0002,0.0851,0.0163,0.0312,1.0,0.835,1.0188,0.488,0.0067,0.6701
Benign,0,0,180,180,6,30,Benign_T180_rep06_142032,/home/pthrower/Datasets/Benign_20260409_121408/T180_rep06,90,48,12.66,1,3,0,0,4.68,36,5,109,19,90,90,2,116.33,1123,8,0,4661,874,56.84,5081,312.45,1634.0,5.41,7,73,64,144,7,129,12,25,12,0,6.45,32,2,2,16465,5506,14,87,189.25,2354,0.0,0.0,0.0,86,7299,3,14,3,0,3,3,3,0,2,1.5,2,2,38206,509.41,1741,3205,640,845,1554,2012,9977,1215,1705,921,74,187,644,0.0456,0.0839,0.0168,0,0,0,0,5915,1,0,0,0,0,635,216,418,5,1022,40,0,28,1,10,0.0,0.25,0.3344,0.0009,0.0009,0.4433,0.0155,0.0002,0.0889,0.0157,0.0309,1.0,0.7221,1.0138,0.4576,0.0067,0.7089
Benign,0,0,181,180,7,35,Benign_T180_rep07_144210,/home/pthrower/Datasets/Benign_20260409_121408/T180_rep07,105,52,12.99,2,3,0,0,4.52,36,7,109,4,105,105,1,58.13,568,3,0,4412,812,55.85,4949,555.89,19275.0,249.76,5,66,71,176,7,132,10,26,10,0,5.08,32,2,2,19813,6258,18,102,194.25,3225,0.0,0.0,0.0,101,9338,3,14,13,0,6,10,10,0,7,1.86,6,1,40565,466.26,1995,3012,738,932,1940,1979,10779,1242,2005,922,79,214,534,0.0492,0.0743,0.0182,0,0,0,0,5415,1,0,0,0,0,635,216,418,5,1128,44,4,28,2,14,0.0909,0.3182,0.3159,0.0009,0.0007,0.4713,0.0152,0.0002,0.0286,0.015,0.0399,0.4615,0.5692,1.0981,0.5734,0.0067,0.733
Benign,0,0,180,180,8,40,Benign_T180_rep08_150357,/home/pthrower/Datasets/Benign_20260409_121408/T180_rep08,93,49,12.48,1,3,0,0,4.6,38,5,105,12,93,93,2,113.97,1123,8,0,4609,863,54.22,5058,297.74,1634.0,5.51,6,72,67,149,7,126,15,28,15,0,6.0,28,2,2,17127,5638,14,90,190.3,2521,0.0,0.0,0.0,89,7748,3,14,2,0,2,2,2,0,2,1.0,1,2,38246,484.13,1759,3101,658,866,1563,2022,10039,1171,1712,923,75,198,644,0.046,0.0811,0.0172,0,0,0,0,6023,1,0,0,0,0,635,220,414,5,1054,40,0,28,1,10,0.0,0.25,0.3292,0.0008,0.0008,0.4524,0.0159,0.0002,0.086,0.0156,0.0323,1.0,0.6927,1.0075,0.4576,0.0067,0.7104
Benign,0,0,180,180,9,45,Benign_T180_rep09_152502,/home/pthrower/Datasets/Benign_20260409_121408/T180_rep09,92,50,12.31,2,3,0,0,4.14,36,6,108,16,92,92,3,114.86,1123,8,1,4731,883,56.32,5150,306.36,1616.0,5.43,8,76,66,147,7,124,15,28,15,0,6.53,29,2,2,16770,5561,14,89,188.43,2493,0.0,0.0,0.0,88,7529,3,14,3,0,3,3,3,0,2,1.5,2,2,38373,491.96,1776,3248,672,854,1536,1982,9953,1199,1744,915,75,199,652,0.0463,0.0846,0.0175,0,0,0,0,5966,1,0,0,0,0,635,216,418,5,1092,40,0,28,1,10,0.0,0.25,0.3316,0.0008,0.0008,0.449,0.0161,0.0002,0.087,0.0161,0.0311,1.0,0.835,1.0053,0.57,0.0067,0.6897
Benign,0,0,180,180,10,50,Benign_T180_rep10_154615,/home/pthrower/Datasets/Benign_20260409_121408/T180_rep10,95,53,12.42,2,3,0,0,4.27,36,6,107,12,95,95,2,116.18,1123,9,0,4054,810,47.14,4519,258.94,1634.0,5.02,5,69,60,129,7,129,18,31,18,0,5.61,28,2,2,17120,5738,16,92,186.09,2480,0.0,0.0,0.0,91,7584,4,16,10,0,10,10,10,0,3,3.33,6,3,37384,485.51,1723,2960,642,872,1523,2007,9852,1115,1700,908,78,195,509,0.0461,0.0792,0.0172,0,0,0,0,5527,0,0,0,0,0,,,,,1077,40,0,28,1,10,0.0,0.25,0.3352,0.0009,0.0009,0.443,0.0155,0.0,0.0947,0.017,0.0318,1.0,0.9623,0.9802,0.5433,0.0,0.5983
Benign,0,0,78,5,1,1,Benign_T005_rep01_032406,/home/pthrower/Datasets/Benign_20260413_032217/T005_rep01,95,53,13.55,2,3,0,0,4.48,37,6,104,9,95,95,1,71.81,1037,5,0,3993,830,62.39,4452,349.98,1646.0,5.72,5,62,57,125,7,272,25,37,25,0,8.77,62,1,1,17393,5799,15,92,189.05,2485,0.0,0.0,0.0,91,7729,4,15,3,0,3,3,3,0,3,1.0,1,3,38964,512.68,1782,3127,707,878,1755,2085,10003,1190,1756,922,76,195,544,0.0457,0.0803,0.0181,0,0,0,0,5678,1,0,0,0,0,,,,,1131,40,0,28,1,10,0.0,0.25,0.3334,0.0009,0.0009,0.4444,0.0037,0.0002,0.0526,0.0155,0.0313,1.0,0.6275,1.0392,0.6198,0.0067,0.686
Benign,0,0,78,5,2,6,Benign_T005_rep02_034317,/home/pthrower/Datasets/Benign_20260413_032217/T005_rep02,112,58,13.39,1,3,0,0,4.62,38,6,114,2,112,112,3,144.64,1123,10,1,3123,661,30.32,3616,165.3,1634.0,4.14,3,46,47,126,7,536,79,113,79,0,9.93,191,1,1,21026,6506,20,109,192.9,3426,0.0,0.0,0.0,108,10037,4,15,16,0,0,5,5,0,10,1.6,4,0,39674,466.75,1975,2694,716,966,2082,1961,10844,1185,1963,902,74,207,399,0.0498,0.0679,0.018,0,0,0,0,5151,1,0,0,0,0,606,215,390,5,1227,44,4,28,2,14,0.0909,0.3182,0.3094,0.001,0.0007,0.4774,0.0019,0.0002,0.0893,0.0147,0.0403,0.0,0.537,1.1027,0.5436,0.0067,0.6765
Benign,0,0,78,5,3,11,Benign_T005_rep03_040139,/home/pthrower/Datasets/Benign_20260413_032217/T005_rep03,95,52,12.64,1,3,0,0,4.7,38,5,108,13,95,95,1,72.65,1037,5,0,4725,895,63.85,5124,353.11,1634.0,5.84,8,75,65,151,7,342,32,51,32,0,14.25,137,2,3,17296,5753,15,92,188.0,2360,0.0,0.0,0.0,91,7746,4,15,4,0,4,4,4,0,3,1.33,2,3,38955,505.91,1825,3299,777,879,1604,2030,10127,1219,1755,903,75,196,670,0.0468,0.0847,0.0199,0,0,0,0,5944,1,0,0,0,0,635,221,413,5,1132,40,0,28,1,10,0.0,0.25,0.3326,0.0009,0.0009,0.4478,0.0088,0.0002,0.0526,0.0159,0.032,1.0,0.6615,1.0209,0.6369,0.0067,0.7027
Benign,0,0,78,5,4,16,Benign_T005_rep04_042022,/home/pthrower/Datasets/Benign_20260413_032217/T005_rep04,99,54,12.83,2,3,0,0,4.67,39,6,108,9,99,99,1,73.17,1037,5,0,4662,874,60.55,5179,337.71,1640.0,5.84,7,75,67,157,7,426,42,62,42,0,13.74,137,2,3,17935,6015,15,96,186.82,2400,0.0,0.0,0.0,95,7953,4,15,3,0,3,3,3,0,3,1.0,1,3,39864,492.15,1852,3295,771,906,1676,2106,10406,1227,1783,927,77,204,593,0.0465,0.0827,0.0193,0,0,0,0,6025,1,0,0,0,0,635,222,412,5,1149,40,0,28,1,10,0.0,0.25,0.3354,0.0008,0.0008,0.4434,0.007,0.0002,0.0505,0.0161,0.0337,1.0,0.6353,1.0473,0.7247,0.0067,0.6901
Benign,0,0,78,5,5,21,Benign_T005_rep05_043912,/home/pthrower/Datasets/Benign_20260413_032217/T005_rep05,106,54,13.34,1,3,0,0,4.77,38,6,109,3,106,106,1,60.9,985,5,0,2788,614,48.07,3480,297.97,1634.0,5.38,5,44,49,118,7,178,36,53,36,0,6.14,39,0,0,20321,6254,18,103,197.29,3506,0.0,0.0,0.0,102,9864,4,15,12,0,0,3,3,0,9,1.33,4,0,36029,486.88,1811,2154,673,940,1898,1865,9864,994,1869,796,67,179,399,0.0503,0.0598,0.0187,0,0,0,0,4685,1,0,0,0,0,585,210,374,5,1179,44,4,28,2,14,0.0909,0.3182,0.3078,0.0009,0.0007,0.4854,0.0,0.0002,0.0472,0.0158,0.0423,0.0,0.2939,0.9782,0.4659,0.0067,0.5899
Benign,0,0,78,10,1,2,Benign_T010_rep01_032752,/home/pthrower/Datasets/Benign_20260413_032217/T010_rep01,95,52,13.04,1,3,0,0,4.7,38,5,107,12,95,95,2,113.76,1123,8,0,4480,870,51.49,5050,291.15,1640.0,5.31,5,71,63,143,7,403,39,64,39,0,10.89,106,1,1,17433,5763,15,92,189.49,2344,0.0,0.0,0.0,91,7801,4,15,3,0,3,3,3,0,3,1.0,1,3,37867,498.25,1773,3034,649,876,1601,2022,10012,1130,1706,911,74,192,538,0.0468,0.0801,0.0171,0,0,0,0,5928,1,0,0,0,0,635,219,415,5,1112,40,0,28,1,10,0.0,0.25,0.3306,0.0009,0.0009,0.4475,0.0025,0.0002,0.0842,0.0158,0.0319,1.0,0.7455,1.0,0.532,0.0067,0.6969
Benign,0,0,80,10,2,7,Benign_T010_rep02_034706,/home/pthrower/Datasets/Benign_20260413_032217/T010_rep02,110,55,13.7,1,3,0,0,4.74,38,5,112,2,110,110,1,60.28,985,5,0,2828,617,48.76,3427,292.14,1634.0,5.38,4,43,49,128,7,503,48,62,48,0,14.37,148,1,1,21395,6561,20,107,199.95,3685,0.0,0.0,0.0,106,10350,4,15,16,0,0,5,5,0,9,1.78,3,0,38468,486.94,1950,2569,731,960,2048,1935,10484,1138,1977,842,71,190,384,0.0507,0.0668,0.019,0,0,0,0,4785,0,0,0,0,0,,,,,1165,44,4,28,2,14,0.0909,0.3182,0.3067,0.0009,0.0007,0.4838,0.002,0.0,0.0455,0.0152,0.0453,0.0,0.2995,1.0612,0.6204,0.0,0.6315
Benign,0,0,78,10,3,12,Benign_T010_rep03_040516,/home/pthrower/Datasets/Benign_20260413_032217/T010_rep03,107,56,13.06,1,3,0,0,4.61,37,6,110,3,107,107,3,136.17,1123,9,1,2052,459,22.3,2340,111.52,1277.0,3.78,3,41,33,85,7,678,67,89,67,0,17.38,145,1,1,20037,6269,18,104,192.66,3065,0.0,0.0,0.0,103,9481,4,15,25,0,2,5,5,0,12,2.08,4,1,26627,459.09,1422,1243,494,802,1495,1502,7287,649,1574,582,49,142,306,0.0534,0.0467,0.0186,0,0,0,0,4569,0,0,0,0,0,580,205,374,5,1219,44,4,28,2,14,0.0909,0.3182,0.3129,0.0009,0.0007,0.4732,0.0015,0.0,0.0841,0.02,0.0414,0.08,0.6127,0.7159,0.5734,0.0,0.2771
Benign,0,0,78,10,4,17,Benign_T010_rep04_042410,/home/pthrower/Datasets/Benign_20260413_032217/T010_rep04,95,53,13.13,1,3,0,0,4.7,37,4,107,12,95,95,2,113.45,1123,8,0,4822,893,55.43,5206,302.07,1640.0,5.45,7,73,67,151,7,369,29,56,29,0,11.53,106,1,1,16997,5719,15,92,184.75,2292,0.0,0.0,0.0,91,7460,4,15,4,0,4,4,4,0,3,1.33,2,3,39498,499.97,1789,3314,684,877,1695,2083,10363,1244,1739,934,77,201,664,0.0453,0.0839,0.0173,0,0,0,0,5911,1,0,0,0,0,635,218,416,5,1131,40,0,28,1,10,0.0,0.25,0.3365,0.0009,0.0009,0.4389,0.0027,0.0002,0.0842,0.0151,0.0313,1.0,0.7717,1.0547,0.5563,0.0067,0.7555
Benign,0,0,78,10,5,22,Benign_T010_rep05_044300,/home/pthrower/Datasets/Benign_20260413_032217/T010_rep05,97,54,12.76,1,3,0,0,4.57,37,5,107,10,97,97,2,74.35,1037,5,1,4857,886,63.08,5235,347.18,1640.0,5.84,8,75,67,155,7,364,25,43,25,0,14.0,106,1,1,17272,5838,15,94,183.74,2299,0.0,0.0,0.0,93,7557,4,15,4,0,4,4,4,0,3,1.33,2,3,39964,499.55,1827,3368,685,888,1677,2101,10422,1268,1772,936,78,199,663,0.0457,0.0843,0.0171,0,0,0,0,5961,1,0,0,0,0,635,218,416,5,1160,40,0,28,1,10,0.0,0.25,0.338,0.0009,0.0009,0.4375,0.0027,0.0002,0.0515,0.0154,0.0319,1.0,0.7699,1.0595,0.5961,0.0067,0.7392
Benign,0,0,78,20,1,3,Benign_T020_rep01_033141,/home/pthrower/Datasets/Benign_20260413_032217/T020_rep01,94,52,12.64,2,3,0,0,4.43,38,6,106,12,94,94,2,113.72,1123,8,0,4696,903,54.6,5099,294.6,1634.0,5.37,7,73,64,148,7,151,12,33,12,0,5.39,63,1,1,17087,5656,15,91,187.77,2407,0.0,0.0,0.0,90,7698,4,15,4,0,4,4,4,0,3,1.33,2,3,38234,503.08,1778,3180,678,873,1604,2007,10013,1185,1728,901,74,196,667,0.0465,0.0832,0.0177,0,0,0,0,5977,1,0,0,0,0,635,221,413,5,1127,40,0,28,1,10,0.0,0.25,0.331,0.0009,0.0009,0.4505,0.0066,0.0002,0.0851,0.0155,0.0315,1.0,0.7639,1.0099,0.5543,0.0067,0.7229
Benign,0,0,78,20,2,8,Benign_T020_rep02_035036,/home/pthrower/Datasets/Benign_20260413_032217/T020_rep02,110,57,13.29,1,3,0,0,4.54,37,6,114,4,110,110,3,143.31,1123,10,1,2359,594,24.32,2883,138.95,1634.0,2.91,4,42,34,81,7,161,63,89,63,0,4.6,42,1,1,20199,6404,20,107,188.78,3141,0.0,0.0,0.0,106,9445,4,15,11,0,1,6,6,0,8,1.38,3,1,34780,463.73,1804,2195,683,943,1874,1786,9423,1000,1866,757,65,182,282,0.0519,0.0631,0.0196,0,0,0,0,4724,0,0,0,0,0,554,194,359,5,1205,44,4,28,2,14,0.0909,0.3182,0.317,0.001,0.0007,0.4676,0.0062,0.0,0.0909,0.0178,0.0343,0.0909,0.5828,0.9538,0.4453,0.0,0.4393
Benign,0,0,78,20,3,13,Benign_T020_rep03_040901,/home/pthrower/Datasets/Benign_20260413_032217/T020_rep03,95,53,12.6,1,3,0,0,4.7,38,5,108,13,95,95,2,113.15,1123,8,0,4484,881,51.54,5020,288.76,1634.0,5.31,5,71,63,147,7,219,25,50,25,0,6.44,59,1,1,17711,5730,15,92,192.51,2527,0.0,0.0,0.0,91,8151,4,15,3,0,3,3,3,0,3,1.0,1,3,38074,488.13,1814,3081,677,877,1588,2008,10057,1130,1738,908,75,193,554,0.0476,0.0809,0.0178,0,0,0,0,5954,1,0,0,0,0,635,221,413,5,1132,40,0,28,1,10,0.0,0.25,0.3235,0.0008,0.0008,0.4602,0.0046,0.0002,0.0842,0.0158,0.0328,1.0,0.7391,0.9984,0.4723,0.0067,0.6932
